entidad_id,fecha,muestreo,peso_fresco,peso_seco,porcentaje_humedad,zona_id,zona,variedad_id,variedad,tratamiento_entrada_id,tratamiento_entrada,tratamiento_salida_id,tratamiento_salida,ue,_merge
9,2024-05-31,M3,0.6697000000000001,0.3059,45.67716888158876,2,pichidegua,1,santina,5,aba,6,control,10,both
10,2024-05-31,M3,0.5482,0.252,45.968624589565856,2,pichidegua,1,santina,2,zn+eth,11,erger 5% + nca 6%,11,both
11,2024-05-31,M3,0.4715999999999999,0.2185,46.33163698049195,2,pichidegua,1,santina,4,ethephon,7,dormex 3% + break,12,both
12,2024-05-31,M3,0.4237999999999999,0.1896999999999999,44.761680037753656,2,pichidegua,1,santina,3,zn+u+eth,8,dormex 2% + 2% ac. mineral,13,both
13,2024-05-31,M3,0.4458,0.2072999999999999,46.50067294751008,2,pichidegua,1,santina,5,aba,11,erger 5% + nca 6%,14,both
14,2024-05-31,M3,0.3189,0.144,45.1552210724365,2,pichidegua,1,santina,1,fsh,7,dormex 3% + break,15,both
15,2024-05-31,M3,0.6116999999999999,0.2890999999999999,47.26172960601603,2,pichidegua,1,santina,0,control,6,control,16,both
16,2024-05-31,M3,0.6454,0.3079999999999999,47.72234273318872,2,pichidegua,1,santina,4,ethephon,6,control,17,both
17,2024-05-31,M3,0.6262,0.2891,46.16735867135101,2,pichidegua,1,santina,2,zn+eth,8,dormex 2% + 2% ac. mineral,18,both
18,2024-05-31,M3,0.6409,0.3061,47.76096114838508,2,pichidegua,1,santina,4,ethephon,11,erger 5% + nca 6%,19,both
19,2024-05-31,M3,0.5369999999999999,0.2525,47.020484171322174,2,pichidegua,1,santina,1,fsh,7,dormex 3% + break,20,both
20,2024-05-31,M3,0.6243,0.2763,44.2575684766939,2,pichidegua,1,santina,3,zn+u+eth,13,,21,both
21,2024-05-31,M3,0.5459,0.2383,43.65268364169261,2,pichidegua,1,santina,2,zn+eth,13,,22,both
22,2024-05-31,M3,0.345,0.1576,45.681159420289866,2,pichidegua,1,santina,0,control,13,,23,both
23,2024-05-31,M3,0.3191,0.1442,45.18959573801316,2,pichidegua,1,santina,5,aba,13,,24,both
24,2024-05-31,M3,0.4809,0.2309999999999999,48.034934497816586,2,pichidegua,1,santina,3,zn+u+eth,13,,25,both
25,2024-05-31,M3,0.6082,0.2787999999999999,45.840184149950666,2,pichidegua,1,santina,4,ethephon,13,,26,both
26,2024-05-31,M3,0.4335,0.2081,48.00461361014994,2,pichidegua,1,santina,0,control,13,,27,both
27,2024-05-31,M3,0.6223,0.2895999999999999,46.537040012855535,2,pichidegua,1,santina,2,zn+eth,13,,28,both
28,2024-05-31,M3,0.3185999999999999,0.1488,46.704331450094166,2,pichidegua,1,santina,1,fsh,13,,29,both
29,2024-05-31,M3,0.5557,0.2529,45.51016735648732,2,pichidegua,1,santina,5,aba,13,,30,both
0,2024-06-26,M4,0.3065,0.1478,48.22185970636216,2,pichidegua,1,santina,2,zn+eth,7,dormex 3% + break,1,both
1,2024-06-26,M4,0.3487,0.1767999999999999,50.702609693145966,2,pichidegua,1,santina,1,fsh,8,dormex 2% + 2% ac. mineral,2,both
2,2024-06-26,M4,0.5499,0.2743,49.881796690307326,2,pichidegua,1,santina,0,control,11,erger 5% + nca 6%,3,both
3,2024-06-26,M4,0.5438000000000001,0.2559,47.057741816844434,2,pichidegua,1,santina,3,zn+u+eth,6,control,4,both
4,2024-06-26,M4,0.3406,0.1722,50.55783910745743,2,pichidegua,1,santina,4,ethephon,11,erger 5% + nca 6%,5,both
5,2024-06-26,M4,0.5841999999999999,0.2880999999999999,49.31530297843204,2,pichidegua,1,santina,5,aba,7,dormex 3% + break,6,both
6,2024-06-26,M4,0.2339,0.1172,50.10688328345448,2,pichidegua,1,santina,3,zn+u+eth,8,dormex 2% + 2% ac. mineral,7,both
7,2024-06-26,M4,0.3796,0.1884,49.63119072708114,2,pichidegua,1,santina,0,control,6,control,8,both
8,2024-06-26,M4,0.5538,0.2748,49.6208017334778,2,pichidegua,1,santina,1,fsh,8,dormex 2% + 2% ac. mineral,9,both
9,2024-06-26,M4,0.4922999999999999,0.2435,49.461710339224055,2,pichidegua,1,santina,5,aba,6,control,10,both
10,2024-06-26,M4,0.4132,0.2040999999999999,49.3949661181026,2,pichidegua,1,santina,2,zn+eth,11,erger 5% + nca 6%,11,both
11,2024-06-26,M4,0.2447,0.1222,49.93870044953004,2,pichidegua,1,santina,4,ethephon,7,dormex 3% + break,12,both
12,2024-06-26,M4,0.3762999999999999,0.182,48.36566569226681,2,pichidegua,1,santina,3,zn+u+eth,8,dormex 2% + 2% ac. mineral,13,both
13,2024-06-26,M4,0.5037,0.2467,48.9775660115148,2,pichidegua,1,santina,5,aba,11,erger 5% + nca 6%,14,both
14,2024-06-26,M4,0.5258999999999999,0.2615999999999999,49.74329720479178,2,pichidegua,1,santina,1,fsh,7,dormex 3% + break,15,both
15,2024-06-26,M4,0.3302,0.1636,49.545729860690486,2,pichidegua,1,santina,0,control,6,control,16,both
16,2024-06-26,M4,0.5181,0.2537,48.96738081451458,2,pichidegua,1,santina,4,ethephon,6,control,17,both
17,2024-06-26,M4,0.3866,0.1924999999999999,49.793067770305214,2,pichidegua,1,santina,2,zn+eth,8,dormex 2% + 2% ac. mineral,18,both
18,2024-06-26,M4,0.4347,0.216,49.68944099378883,2,pichidegua,1,santina,4,ethephon,11,erger 5% + nca 6%,19,both
19,2024-06-26,M4,0.2867,0.1435,50.052319497732825,2,pichidegua,1,santina,1,fsh,7,dormex 3% + break,20,both
20,2024-06-26,M4,0.3556,0.1717,48.28458942632171,2,pichidegua,1,santina,3,zn+u+eth,13,,21,both
21,2024-06-26,M4,0.3107,0.1586999999999999,51.07821049243643,2,pichidegua,1,santina,2,zn+eth,13,,22,both
22,2024-06-26,M4,0.3091,0.1594,51.56907149789711,2,pichidegua,1,santina,0,control,13,,23,both
24,2024-06-26,M4,0.4831999999999999,0.2419,50.062086092715234,2,pichidegua,1,santina,3,zn+u+eth,13,,25,both
25,2024-06-26,M4,0.5235,0.2589,49.45558739255016,2,pichidegua,1,santina,4,ethephon,13,,26,both
26,2024-06-26,M4,0.4165,0.2114,50.7563025210084,2,pichidegua,1,santina,0,control,13,,27,both
27,2024-06-26,M4,0.3744999999999999,0.1871,49.95994659546063,2,pichidegua,1,santina,2,zn+eth,13,,28,both
28,2024-06-26,M4,0.2636,0.1293,49.05159332321698,2,pichidegua,1,santina,1,fsh,13,,29,both
29,2024-06-26,M4,0.5495000000000001,0.2738,49.827115559599626,2,pichidegua,1,santina,5,aba,13,,30,both
30,2024-04-24,M1,0.7121,0.3413,47.92866170481675,3,teno prado,1,santina,2,zn+eth,15,dormex 2% + break,1,both
31,2024-04-24,M1,0.2795999999999999,0.132,47.21030042918456,3,teno prado,1,santina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",2,both
32,2024-04-24,M1,0.4335,0.2093,48.28143021914648,3,teno prado,1,santina,0,control,12,erger 5% + nca 4%,3,both
33,2024-04-24,M1,0.4206,0.2047,48.66856871136472,3,teno prado,1,santina,3,zn+u+eth,6,control,4,both
34,2024-04-24,M1,0.2973,0.1513,50.89135553313152,3,teno prado,1,santina,4,ethephon,12,erger 5% + nca 4%,5,both
35,2024-04-24,M1,0.4799,0.2435999999999999,50.76057511981662,3,teno prado,1,santina,5,aba,15,dormex 2% + break,6,both
36,2024-04-24,M1,0.3704999999999999,0.1888999999999999,50.98515519568151,3,teno prado,1,santina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",7,both
37,2024-04-24,M1,0.3400999999999999,0.1695,49.83828285798296,3,teno prado,1,santina,0,control,6,control,8,both
38,2024-04-24,M1,0.3406,0.1661,48.76688197298884,3,teno prado,1,santina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",9,both
39,2024-04-24,M1,0.2166,0.1077999999999999,49.76915974145891,3,teno prado,1,santina,5,aba,6,control,10,both
40,2024-04-24,M1,0.3122,0.1521,48.71877001921845,3,teno prado,1,santina,2,zn+eth,12,erger 5% + nca 4%,11,both
41,2024-04-24,M1,0.3123999999999999,0.1566,50.12804097311141,3,teno prado,1,santina,4,ethephon,15,dormex 2% + break,12,both
42,2024-04-24,M1,0.1911,0.0963,50.39246467817896,3,teno prado,1,santina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",13,both
43,2024-04-24,M1,0.3247,0.1563,48.13674160763783,3,teno prado,1,santina,5,aba,12,erger 5% + nca 4%,14,both
44,2024-04-24,M1,0.2654999999999999,0.1294999999999999,48.7758945386064,3,teno prado,1,santina,1,fsh,15,dormex 2% + break,15,both
